gene	genoa_ea_s	genoa_aa_s	geuv_yri_s	geuv_eur_s	geuv_eur	geuv_yri	ea	aa	genoa_ea	genoa_aa
SH2B2	0.0036632008868057024	1.9328573006445774e-4	0.004096986228345531	0.004042346514638397	0.012719726936787577	0.015943900369906925	0.095	0.047	0.0430475945377787	9.293160540795332e-4
SH2D3C	0.001539258815358768	0.0031663447125890327	0.0020091232655268577	0.012353371684594931	0.009037929414412928	0.003521064614143956	0.0069	0.064	0.005352614237715844	NA
SH2D4A	0.001543731018857559	0.0026358741847222244	0.01215825081817216	0.002604964049138932	0.11168260029667255	0.019095662253291335	0.12	0.0061	0.0919483393269155	NA
SH3BP1	0.0027237887097243878	3.417960649580707e-4	1.660097673679052e-4	6.91037300525939e-5	7.200056826893435e-5	0.0011106853463677803	0.011	0.037	0.0024107899579705124	0.0010333688595489813
SH3BP2	0.0012426231325381805	0.0036018060872694637	0.0024849924804907597	0.009733998566630504	6.963374977730314e-6	1.7116197443644298e-7	0.084	0.004	1.6145701889938363e-4	0.005030999158464843
SH3GLB2	0.004117153616453543	6.559992780141165e-4	NA	0.0046052444615840606	0.014948280355579614	2.739294192662056e-4	0.03	0.016	0.011298844098388513	NA
SH3TC1	0.11700817149288494	0.053736922569482974	0.003095836495012738	0.036243328657372814	0.039181504395903274	2.8967294550910643e-4	0.19	0.27	0.12170523984075282	NA
SH3YL1	0.004682804236615189	0.044251795531137325	0.0032712205324129445	0.030775647403341138	0.0164196054154231	0.007166753940523154	0.1	0.16	0.017851830653384537	0.0010205754109981527
SHISA5	0.010087043610364811	0.03033265950833854	0.02448858565942344	0.0057296790331725755	0.022232598069365714	0.014762725059733037	0.052	0.13	0.014266412304464876	NA
SHMT1	0.06265773166236346	0.12678132366054706	0.0735819578344777	0.28989177613002826	0.27575621715129056	0.08292053512296788	0.34	0.37	0.05962367196797472	3.192508088006857e-4
SHPRH	4.04043805357482e-5	4.1352283945568426e-4	0.01854108465122391	1.377487607528708e-5	5.355286055463367e-5	0.009925453561092973	0.0095	0.077	0.003921997089230486	0.003044233629445234
SHROOM3	0.01322015909625668	0.01781562974358778	0.14476771110450473	0.022469345663795583	0.007946664501555139	0.023817702121587448	0.052	0.013	0.024646713926872163	0.005011735304521293
SIDT2	0.012164861560876905	0.02705494587318351	0.06097759161184285	0.006649154424701217	0.0067935856248146865	0.08162624253584612	0.064	0.18	8.658183011458418e-4	0.014665565269163301
SIGIRR	0.04240047647273245	0.010074889347701758	0.0445737478070755	0.06685360697930794	0.06685360697930794	0.08827828326217226	0.11	0.055	0.04240047647273245	0.0024317469414018604
SIGLEC5	0.02911184056438978	0.021998484391752685	0.006387163094600791	0.00805310256275065	0.017184675203247547	0.09785302391937736	0.021	0.12	0.007238366836130682	0.025131560619671152
SIK2	0.036444854531233015	0.022407927691851733	0.016121507887698602	0.004036972284413219	0.006517414627229598	0.021420291937640463	0.12	0.089	NA	NA
SIN3A	0.004572239736989547	0.008800906731031085	0.012100505785716033	5.98929271683201e-4	5.106088131552419e-5	0.0010504228141177607	0.013	0.048	7.933823917901993e-4	3.199317759696201e-4
SIPA1	6.484225504403626e-4	0.0015887334926240559	0.026860033982340766	0.001377991767177868	0.027628567453352546	0.0011701278015683128	0.064	0.028	0.04856233026904416	7.060847395712012e-4
SIPA1L1	0.0016109543010747619	0.018170311341356587	1.849867369907423e-4	0.004779545436457588	2.1026852532325317e-6	0.00109762713060305	0.011	0.045	4.0527065013185926e-4	3.794727891662272e-4
SIRT1	0.022748035961329783	0.005220632799862744	7.282753993332469e-4	0.05355848340515304	0.037121612344987336	0.057956559364745974	0.15	0.096	0.024905326762353085	0.001078688008971463
SIRT3	0.009175719660327455	0.0015566899892154264	NA	0.020632159732660717	4.501033041228218e-4	0.002383287746026855	0.13	0.087	0.023103548736284014	NA
SIRT5	0.009269586806918808	0.008388216292025841	0.00258962505528877	0.002794843078835493	0.0013215482984500829	0.02318707726427342	0.018	0.14	0.002820005445290773	6.6354245771914e-4
SIRT6	0.003396614925929061	0.0017665138373164438	0.010489271716880156	9.5563939319149e-4	0.0411275155931185	0.014121780311936366	0.044	0.009	4.455003227933724e-4	0.004484587235244864
SKA1	0.004255096366825758	0.013162131069290334	0.013775520018442197	0.01730566944451311	0.0068589224889245	0.04130006768142591	0.04	0.082	0.01435798568289204	0.013684894691396637
SKA2	0.0017535556943330827	0.004625162799966433	0.09047161203112854	0.031568004259551675	0.056848681481722445	0.07228203209616299	0.0057	0.052	9.319148128916261e-4	0.020632188438331492
SKAP1	0.030418530821524556	0.03502455270820348	0.09547495498542487	0.0687527992923858	0.05077364970433563	0.15961047996677927	0.1	0.2	0.03169184764223757	NA
SKAP2	0.0016004887437968433	0.0013159987061827228	3.684254258985143e-4	7.235815585045896e-4	0.0012381905676121332	0.01288196792903843	0.023	0.012	0.0072595816959171505	0.0012640104214320022
SKIV2L	0.028211097799258275	0.07170300848961163	0.03076270277012678	0.021243437229185837	0.009194719654321538	0.03465445857613023	0.18	0.29	0.004518343041763569	NA
SLA2	0.0030747005011632494	8.11699888356027e-8	0.003374916579184674	0.005309820524513795	0.0014656257347954301	0.01738046302490731	0.028	0.018	0.022483381679810222	6.29562396200478e-4
SLAIN1	0.001807154568769896	0.0042688040290532496	0.006430507906516358	0.003659750815927995	0.01723529937765952	0.02077046646377401	0.067	0.038	NA	0.0011731946030862457
SLAMF6	0.00520693739976823	0.03706549614563564	0.0023112217609683903	0.04552307708760296	0.05189091051851821	0.02565903985756056	0.18	0.071	0.008706846153830237	4.2403947200390456e-5
SLAMF7	0.013262682073616023	0.054248166153327906	0.01436991691568082	0.1284996376718919	0.12051140717216098	0.0302729051990569	0.16	0.15	0.012035135490584672	0.014716572585096305
SLC11A2	0.07843083288189118	0.042821593132663135	0.0017454538334819927	0.0071435064083356726	0.003244046617599654	0.06935086367768842	0.5	0.44	9.602980530236093e-4	0.041934834670482334
SLC12A6	0.002125052478600356	6.323023555435854e-6	0.005046438293319191	7.02317191621581e-5	0.013110861563369401	0.01921014736440752	0.027	0.058	NA	0.005398640782455479
SLC12A7	0.1626121852127709	4.657292772655333e-4	0.048483456474709835	0.1659361504157998	0.19732331296648814	0.1193306669289809	0.31	0.11	0.2206415831456415	0.041220913268027466
SLC14A1	0.07233645446570316	0.04424786154080466	0.051877814798599535	0.13364671974145428	0.1714218849411026	0.026264431361314226	0.14	0.13	0.07301600166178643	0.0076937983054701856
SLC15A2	0.09862062148442753	0.14035244081570114	0.0018726854700781938	8.321097099828049e-4	8.141842416328406e-4	0.0010851534126332862	0.31	0.43	4.402109152606802e-5	0.0017721350426645305
SLC15A3	9.809704797993401e-5	0.0017330773046235367	0.0016144880145277708	7.66178263253427e-9	0.0321533356378455	4.8023427652653925e-4	0.011	0.034	9.94539434088948e-4	0.015057448218428174
SLC15A4	0.0028620173167406113	0.036706184613827866	0.038277388702588455	0.015422692565795535	0.03415246338031548	5.181654624838542e-4	0.083	-0.0014	0.024377302913262844	8.27422961219988e-5
SLC16A1	0.006683624417786099	9.557442547626463e-5	0.0029981110491609643	0.002267284223774999	0.0014935559791932362	0.006553010489544492	0.019	0.08	NA	0.002052768334954534
SLC16A14	0.005910857950007903	0.011585972226907866	0.0073042909210041885	0.0012913081315248365	0.002138096644309926	0.05520055066527234	0.04	0.084	9.711214530392866e-4	4.081423599175422e-5
SLC16A5	4.704195725767202e-4	7.993800319693502e-6	0.04097597110943267	0.0033975438335123085	3.0846966476047227e-4	0.07388474186958056	0.0048	0.031	0.0020059403266865015	0.001355265453757639
SLC16A9	0.041223748857119394	0.029658160651144096	0.1625967993420059	0.0582483814207457	0.1706950493565523	0.2766466770186425	0.34	0.15	0.09075215653143312	0.01772594493059007
SLC17A5	5.020011752915248e-4	0.005854369967656084	6.133929299592036e-4	2.8184320807951916e-4	9.291665116583045e-5	4.4362235935354834e-4	0.029	0.0022	0.004067330538905196	0.0028206782089951017
SLC17A9	0.0028271242992289132	3.1577196407488086e-4	0.0025594527684490945	0.009950508237094273	0.0020470284369743293	0.03580993843437162	-4.9e-4	0.072	5.968548724758853e-5	0.004489332370421615
SLC19A2	0.0026745100897498813	2.2504994594854015e-4	6.092320786742045e-6	0.008019599426821365	0.02236643601449515	0.010236501634478956	0.06	0.017	0.04061678267690006	7.602993563085152e-5
SLC1A3	0.07446073610908402	0.01932673234398912	0.088998702334709065	0.10344225266284378	0.11267287348615132	0.1344259988476587	0.13	0.17	0.11410132948768689	0.001110247626675627
SLC1A4	0.09354513504770823	0.1433042453228894	0.26700560636450643	0.13148843023224138	0.19553371330435423	0.2687408892031997	0.28	0.31	0.06751916035794307	0.1433042453228895
SLC20A1	0.014696434826200536	0.01748039516257849	1.893436341375403e-4	0.04228767073111907	0.04269201159470748	2.5555932469635274e-5	0.088	0.017	0.01254248114647316	0.006560802916141177
SLC20A2	0.0029607964566970625	0.03983248860238523	0.004909813279270113	0.002123802028674118	0.010557686440848583	0.005746780782635274	0.094	0.037	3.7897530401891685e-4	NA
SLC22A1	0.03217677201524327	0.0025179622118368973	0.05414168010611083	0.014018977230388219	0.016344898395514753	0.025350079943346662	0.047	0.13	NA	7.802893231935484e-4
SLC22A5	0.16854063559324087	0.13566257755024436	0.0025807682808150594	0.08633605192825801	0.06483811519034242	0.026864981272822747	0.25	0.34	0.1293002516993233	3.4241967280452234e-5
SLC23A1	0.00613557480691948	1.6278024377061303e-4	0.0011436809938323925	1.6714715570483523e-4	0.01664975134632979	0.00132045664047821	0.07	4.8e-4	4.726494482341897e-4	NA
SLC24A1	0.04772001942701186	0.13738561909706923	0.07455790550569213	0.017014413883322057	0.01662090068729159	0.08056812443932349	0.13	0.16	0.007240297348673304	0.06779172752953319
SLC25A1	0.0971878537394435	2.1320069459968997e-4	0.015799878191161833	0.10793778477092314	0.12327081504373484	4.352919285879765e-4	0.34	0.0021	NA	NA
SLC25A15	0.04125451974608336	0.0969774770597796	0.040656093383597096	0.20009299371841496	0.21378967533537074	0.02210260580810168	0.078	0.16	0.0428233149448916	0.0055104593457168
SLC25A17	0.002939990075173629	6.486634189855381e-4	0.009041998298078108	0.009140834416062676	0.0029870642218946994	0.006079849293300913	0.0014	0.04	NA	NA
SLC25A19	0.0029580657886895557	0.0141679860961891	0.010993899309091233	0.004198511437103556	0.007978200355406721	0.07584761549681948	0.039	0.074	0.002733106080751611	0.0019028585848390967
SLC25A24	0.0103785581345455	0.004749563737617474	NA	0.019825107103959735	0.023569616528241827	0.09514182397975579	0.015	0.012	0.02208416507454446	0.003016535690705789
SLC25A29	0.047025284655827636	0.03730576516372762	0.020302906328471242	0.06828607046829786	0.06821697885621766	0.17444234673554315	0.17	0.14	0.09031144361635068	NA
SLC25A32	0.03833316690794058	0.0019315194169539102	4.4846569966064584e-5	0.0028705681595438516	0.05980801965131761	0.0010855169930198258	0.41	0.17	NA	3.27395753925047e-8
SLC25A40	7.427609910714381e-4	1.7729194466751936e-4	0.021210645424523968	2.670906994522437e-4	0.0020768053801572717	0.0011279438382842324	0.0015	0.059	NA	4.584646951004637e-4
SLC25A41	0.027188807644037756	0.021981966224075517	0.6045373908746646	0.5836791963068896	0.5836791963068896	0.604537390874665	0.083	0.056	0.02809874602098398	0.02198196622407553
SLC25A42	4.623834456695523e-8	9.019625844624601e-5	2.4076936576163238e-4	0.06492272575292879	0.027649225967311373	0.05869035693953219	0.0048	0.064	0.007328686964762492	NA
SLC25A46	0.0107181168554001	0.03365713537089956	3.809813854072235e-4	0.017252847140144002	0.020447491413408778	0.024991822145857694	0.052	0.1	0.007838509005339826	7.0335843785253e-4
SLC26A2	0.005090513536493188	8.78388510433536e-4	0.08783006194667568	0.004822592075132741	0.033426427000736884	0.007180146485803141	0.1	0.045	0.01627243145987646	0.006991377917617991
SLC26A6	0.032929000833752615	0.02762542232768323	0.04348936324758794	0.03499226347859367	0.03293064689127486	0.052067248010333314	0.13	0.087	0.017603563010520476	0.030164809320827175
SLC27A2	0.0071115293924505895	0.00524728856784789	0.0012415687157154899	0.017092338451892997	0.025954820222935177	0.06359082162755014	0.038	0.066	0.002527031810376832	NA
SLC27A3	0.011136565139451464	0.04221930330844107	0.016987943965029326	0.12015179998488844	0.10410446763174717	0.01288136519318832	-5e-4	0.069	0.01099468477630534	0.0016560263019717231
SLC27A5	0.12019540033190171	0.06245970381715788	0.20924424432517136	0.28826870165483703	0.28060710180570003	0.4790913469811524	0.14	0.24	0.11618391403980069	0.05680657822808303
SLC29A1	1.6520229147093393e-4	0.0027643545315297747	0.0010760730703841623	9.706268612178284e-4	0.008430871410306072	9.124035943477266e-4	-3.8e-5	0.02	0.017377664677142305	3.478146576257415e-4
SLC29A3	0.02688603149848933	0.008900292906887005	0.01577220729346312	0.057461154984304354	0.03493293792851383	0.04952575468236008	0.04	0.12	0.020381420461942263	1.4845640137933898e-5
SLC2A11	0.038249650994344186	0.00330779675041783	1.887330573520392e-4	0.011908293012965391	0.011908293012965393	1.8873305735203925e-4	0.063	0.014	0.0029597713519896422	0.0013789650346139805
SLC2A13	0.13708784135552485	0.060687334893006976	0.007182466550555423	0.06989625262619856	0.06732347954230282	0.02447829186376914	0.17	0.074	NA	0.005912905799392619
SLC2A8	0.07441553089411364	0.012676036092833956	0.04938409606324928	0.0685237816103665	0.10975808373344575	0.029200253095007147	0.2	0.13	0.10346776073872747	0.0029798541822330183
SLC2A9	0.10448167427169587	0.0045668758128311945	0.0035571217260800506	0.08175153114509154	0.05766301945953778	0.14438000556917097	0.26	0.053	0.1093593887463932	0.009140510949874038
SLC30A5	0.01532568440034226	0.01815158872112154	4.7263808405611635e-5	0.001740292434260032	0.0021256639031843865	0.008252825510393453	0.15	0.046	0.0040664638602937045	1.6531177512725773e-4
SLC30A6	0.004981533393659061	0.006424524320569224	0.0034203422757912976	0.013765120701972416	0.007876510783519312	0.004230566166379706	0.054	0.019	2.3846493504428327e-4	NA
SLC30A9	0.016573688827150518	0.011697998621551318	2.1855369387164245e-4	0.002981986319293706	0.003862454393085861	0.006897127513326594	0.18	0.16	0.011875072150458545	0.024897751231007865
SLC31A1	0.0352122008599869	0.034510416418243484	0.028928603451850242	0.005797497999348117	0.09720339552298395	0.008496706854771816	0.027	0.17	0.007772944717841116	6.83237611934581e-5
SLC31A2	0.03692365212827465	0.0085372850956733	0.013330549616822248	0.003361429720353802	0.014262820312250636	0.027845440657044074	0.16	0.075	0.023939944652523405	0.014185212415772072
SLC33A1	3.5862306563623866e-4	0.001974884712302903	8.671349980102806e-4	0.022089091494508505	0.0179958985468616	0.0026696709224969272	0.039	0.014	0.0025048223805864385	8.910666851499796e-4
SLC35A1	0.05158316747064234	0.015763040365271163	0.12104416677685895	0.08729615954547246	0.25739077960492074	0.007008924652894	0.29	0.12	0.10557646595024732	0.0010960763582944443
SLC35A3	0.0024394803479211905	0.004431079431229144	2.3138979455813226e-5	0.0012880144662144638	0.008698032129195602	0.0673137968878263	0.075	0.026	NA	0.001958391584060544
SLC35A5	0.028316500544946093	0.002550983520371027	0.04952494166112517	0.004612444454854666	0.00898027378108333	0.06063548533398537	0.061	0.076	0.00534062657193893	NA
SLC35B2	3.3916916022182205e-5	0.01743158675758059	0.0019761941123815885	0.0022629975805525944	1.9025656917635362e-5	0.025196127072714986	0.016	0.0011	0.0027237440699832494	0.003016605925911963
SLC35B3	0.008397276503976005	0.011039053100934093	0.00654081006632415	0.003149750555352724	0.004157286135149819	0.13954169143388015	0.065	0.5	NA	0.1219547926945927
SLC35B4	0.006350608988902422	0.0010946117700771064	0.06708448783312466	0.023590988928877104	0.06133126296214805	0.0027685222613053257	0.24	0.011	0.024191575679035678	5.233649572134282e-4
SLC35D1	0.036146718406792414	0.018649402673830758	0.023387951692560197	0.07807625640091279	0.07779815557840991	0.0441520801388271	0.24	0.11	0.034321889586044096	1.0082332033354151e-5
SLC35D2	4.8644124756571446e-4	0.001244489748814001	0.026415191540975554	0.007426100244110484	0.004454237598618431	0.001399884808595538	0.002	0.025	0.005824744829087193	NA
SLC35E3	0.007152558269909587	2.3522219002601992e-4	0.002677215856709036	2.9369150937686665e-6	0.00547416899534216	0.002247232431222782	0.0023	0.086	0.004498380787944257	NA
SLC35F2	1.4932281767751291e-5	0.0012252593949219198	0.0011981356579554732	0.08484668819320552	0.03493582587036637	0.07120048398583755	0.092	0.27	0.002189817279290952	NA
SLC36A1	0.003950225622312059	0.0017755401531421857	0.011644821253368772	5.94414011367526e-4	0.005740814881177211	0.023793942490167887	0.15	0.024	NA	0.0032394206503010207
SLC36A4	0.0054763309463158084	0.05298541272170136	0.015734340573187136	6.412482970205943e-4	8.02817680628609e-4	0.024154167581961622	0.061	0.13	9.187584035212604e-6	0.0020080452800800576
SLC37A1	0.0059413429162287965	0.002770765051137445	4.333396857646786e-4	0.0070714480383940485	0.01862337629763837	0.0022875097448288076	0.088	0.094	1.7258077066512994e-4	NA
SLC37A2	0.00977556763853562	0.023896288990374832	0.12941577738570942	0.044647329140845925	0.04197801887966266	0.16277725306378146	0.071	0.25	0.009961984786787994	0.044750724723096935
SLC37A3	0.004446292472658721	0.0011667784196769113	0.010659364048283965	0.01614368246907285	0.0014426539581861185	0.01885206083718818	0.4	0.097	0.0010135372132260639	0.008199864701326514
SLC38A10	0.0015320685286152082	0.0024221439703103185	0.008556498285564023	7.659728696881377e-4	8.687493228677461e-4	0.011758011286692306	0.017	0.025	NA	NA
SLC38A6	1.0705303175982806e-4	8.981053787326449e-5	0.16473513874333498	0.004799974177291308	1.0901450411129853e-4	8.516681479270328e-4	0.003	0.041	7.473916932769525e-4	7.85779394265003e-6
SLC38A7	6.023614952186878e-4	5.916153128107807e-4	0.010368212944352782	3.321420594222546e-4	1.1439097326722726e-4	0.037860537041931444	0.029	0.018	8.076971220903418e-4	0.0015293619509090068
SLC38A9	0.006198109286945269	4.3644559448692475e-5	0.005762100748726828	0.008315883159898778	0.004556965593318127	0.01500969759499474	0.0066	0.068	2.2392377452243081e-4	0.0019499226487861548
SLC39A1	0.03328621958267229	0.0012342359171374836	NA	0.02277407008211847	0.003516059691178274	0.02635168511570676	0.076	0.035	0.03139415845818672	0.00224383365160536
SLC39A13	0.012648168060548701	1.345617242916569e-6	0.010048460861927868	0.011934240939175	0.007694584338351611	9.097566316820158e-5	0.071	0.0014	0.0010127108460501375	3.467982978566872e-5
SLC39A14	0.04278524434820703	0.017618669591180497	0.03788331180390461	0.009425306169465348	0.007168445071419448	0.05549153546054698	0.13	0.17	NA	NA
SLC39A6	2.7462291197451398e-5	3.3906076662801923e-4	0.013058198784858683	1.3520045453886083e-6	0.008871163131629623	0.014503758408316967	0.092	0.011	1.0003924217767804e-4	0.018167140845422317
SLC41A1	0.028168952083723237	0.13009476713208365	0.23666410080352313	0.08531231853175836	0.09627972190510539	0.20410445036791217	0.13	0.26	0.03624314575681926	0.12395493920244764
SLC41A2	0.042918395945283044	0.03474393009884561	0.023500355167124808	0.014497076931449346	0.022247689679132	0.05820700593847289	0.11	0.1	0.028617146828844954	0.004114203533424765
SLC41A3	0.0024883713192198997	0.001205866343520025	0.05994856300707651	0.004565298110809812	6.759489181880692e-4	0.05137832382323269	0.0076	0.17	9.183691335498329e-5	0.00421560890292129
SLC44A5	0.2935785113508589	0.061996838792511465	0.00440327082760378	0.24129973288000398	0.22693072956424556	0.17331549772033694	0.27	0.17	0.2756950535738128	0.029163867158774164
SLC45A3	0.0025342504839025387	5.631905332920551e-6	0.024146338201052886	0.0027291105717783446	0.014062925155366049	0.01348675266906767	0.03	0.0086	9.696796759806131e-5	0.008771286930918403
SLC46A3	0.01896275026332552	0.018104986906812056	0.008807825769519825	0.033157756884166875	0.03309362740988903	0.003011801756497109	0.065	0.078	0.019692450249133346	NA
SLC4A1AP	7.926442824975463e-4	0.0010705039784220135	0.003960470345845603	0.029734446927840167	0.035383256576232515	0.003925355302121493	0.0028	0.2	9.160651096342436e-4	0.001954392913854739
SLC4A7	0.002530093550965016	0.002811049862042912	0.006279879689884039	6.767242767157907e-4	0.006308845532345288	0.0014222515624303178	0.11	0.021	7.336679782978645e-4	0.002802998911713692
SLC5A6	0.017169370984739717	0.008187627397235105	0.026117543865659038	0.0018968776793994067	0.0015119986409894751	7.491368764139015e-4	0.22	0.0052	0.00734448440318987	NA
SLC6A16	0.013187801152562415	0.058523727749232826	0.028468236695150147	0.013068454621789346	0.015952671124602056	0.05702246905417524	0.07	0.2	0.012992696808680315	1.3240255386319123e-4
SLC6A4	0.0622743464769929	0.022141512936409407	5.259370830583058e-5	0.007582675076139846	0.01226302822969997	0.03377671115374022	0.1	0.029	0.029199405395717932	0.008737597407873936
SLC7A1	0.019524962888286663	0.004736102960628506	0.0024364782086262393	0.048918152073756854	0.05486132828521498	0.00719171154386669	0.061	0.015	0.0032909998395089387	NA
SLC7A7	0.2950002370977023	0.23665801807862155	0.22967444253532998	0.2169985278907584	0.2647361929027165	0.3513090930536345	0.37	0.36	0.23413837257203052	0.009843312026425787
SLC8A3	0.004335803047570478	0.012306534231931388	0.00220854419674175	0.021052384441248167	0.020026528889641477	0.07923310222598702	0.037	0.068	0.008760428123212831	0.015383674294039992
SLC9A2	2.4054907134731077e-4	8.302237612479527e-4	0.0023725794492351696	0.0051112170257895904	0.0015296721416654896	0.01148530391603986	0.012	0.022	NA	1.0058895070390432e-4
SLC9A8	0.01597160049077853	0.02382786387107702	0.0012934223674601697	0.013843401060516913	0.008688471718569296	0.019054252966591582	0.051	0.071	9.873973738771581e-6	0.0019315570444898007
SLCO2B1	0.0010199628725314545	0.02257050753141898	0.007729702368249129	0.025892437952578253	0.013801478338421694	0.00740905692931489	0.0056	0.03	2.54548545056151e-4	9.30281151017017e-4
SLFN11	0.017097661669499383	0.02391514435624346	0.045190545175861074	0.007199300788072214	0.04475892641020352	0.0030414096842521924	0.075	0.031	0.031406803018535205	NA
SLFN12	0.0573130891213543	0.08762728852290082	0.074350586692491	0.06743338349481602	0.06934968162414805	0.09826221538168207	0.075	0.14	0.058625450303173454	0.017431108726495562
SLFN13	0.030358032018551164	0.06826725465441268	0.002893753756383502	0.0068078690257476785	0.007023181661089385	0.021664746908445318	0.06	0.068	4.018068583557056e-4	NA
SLFN5	0.6769191869711001	0.7133769471580114	0.6116155533191935	0.6926230811126862	0.70644855219796	0.6549856438491813	0.74	0.76	0.6799481336530078	0.7123636196992759
SLIT1	0.003798928628714206	1.3509447186153543e-4	0.002333202752121526	0.003051699103825425	0.004449250018647981	2.995786094673646e-6	0.054	0.0068	5.7109919981127606e-5	0.008807126717553211
SLK	0.005485347186792322	0.012750117458480094	1.2266115226007232e-4	0.012798725893769224	0.05061805508587878	0.020664952586717026	0.17	0.021	0.05374539959755253	0.00234036655789435
SLMO1	0.0014517715848261156	0.002929719593479681	0.03236185873173903	0.005897662583890147	0.016116815499907563	0.06374342901674612	7e-4	0.14	0.0011942096755903394	0.0048319078931250556
SLMO2	7.810491999972084e-5	1.8072772283987218e-4	4.75128594181333e-4	0.003082378010024782	2.655018708881542e-7	6.233630103560932e-4	0.018	0.031	NA	0.013423682663002819
SLTM	0.0015931331766099418	0.0032737768352192145	0.06244698848430366	0.007940181432753648	0.00242583636801497	0.02538596601836853	0.0057	0.0059	NA	3.616437321047869e-7
SLU7	0.0078079100942541274	0.006013055737497495	0.018722905262991182	0.025893554643628764	0.013338642228003787	0.017977282526708625	0.14	0.13	0.005518084415453537	5.385118174603019e-4
SMAD1	1.6069941699113714e-4	6.826812632322514e-6	0.012962101598944469	3.1979987060663833e-4	0.0028024806586302775	0.09468774704854385	0.096	0.012	0.016808907277556975	9.245277582550352e-4
SMAP1	0.012133842606143561	0.011325266145907878	0.04531360954699751	0.008365466635158811	0.005783655150785954	0.026484236897302067	0.054	0.056	9.381795142964563e-5	0.0034645900553562097
SMAP2	0.005143338969687833	0.019047553565188214	0.008586202712327563	0.020969991253186805	0.019691372031592068	0.004860626242276981	0.032	0.083	2.356589212815768e-5	NA
SMARCA4	0.07187355733023852	0.06229198472090374	0.07330642652236384	0.11166008988211498	0.10717105236246131	0.07152674143031192	0.36	0.23	0.0741381881108536	0.015160923283611365
SMARCAD1	0.045238751170139736	0.0021238109192256434	0.013489743993649822	3.5507195110464586e-5	8.477023105757492e-4	0.0015535476382787748	0.2	0.0038	NA	0.0025624898685774867
SMARCAL1	0.0015231108579305721	0.007732696621474727	0.01843963186072536	0.03794936541918884	0.03898804755089321	0.028276195089036962	0.016	0.042	0.00666858632569356	NA
SMARCB1	0.02958346029625493	1.2477426731575197e-4	0.06579524920187735	0.05129353051860969	0.026237342334387622	0.07501214494278918	0.033	0.027	0.04329828354142575	0.020923391160585135
SMARCC1	0.01575729558463709	0.01069606205873064	0.0066287767597053675	0.007331637309011651	0.0075805669960317765	0.037743545058279426	0.042	0.088	NA	0.011179130824106993
SMARCE1	0.1236970180602437	0.06519871510735388	0.03742646567686572	0.04532136092126138	0.04831048435287964	0.06425721701401463	0.24	0.25	0.07731982211680598	NA
SMC1B	0.052025287442903495	0.016046218351595323	0.011161915608075463	0.06431063256088854	0.11268887842681773	0.08444470765164601	0.12	0.045	0.13195654804099552	0.04079930526149994
SMC2	0.00561220760755386	0.0012424103804172634	0.028737370686600063	0.03281622176546179	0.02470845592924159	0.04756899724399926	0.2	0.26	0.0015278999718035479	0.002715249400182228
SMC4	0.03677008918663817	0.0010406154774517196	2.2497361333366495e-4	0.007300871025758984	0.009026144542366946	0.0012631390071868298	0.17	0.065	3.8632638166124666e-5	NA
SMC6	0.031688973162977724	0.0013297729943150423	0.0055775453282497405	0.013098890994186874	0.03460527096678455	0.019321016967754144	0.22	0.16	0.011062376780411854	6.450601313160482e-5
SMCHD1	0.03330645383896511	0.0048160356753465024	0.0056351739191450425	0.024764426110526854	0.02517023772735654	8.373256471417872e-4	0.068	0.12	0.015246049908740976	0.00288214039754103
SMCR8	3.875696862533296e-5	0.004170209349408554	1.0984527599726449e-5	0.008215962898947169	1.2622720299073958e-4	0.00522272436503996	0.035	0.024	4.321781783643198e-5	7.897450427410146e-4
SMG5	0.0048751476070380065	2.4868478084368213e-4	2.9509978861146e-4	0.010697662893672223	8.077367700926074e-4	2.1398548519811064e-4	0.0014	0.096	0.0017259045139085315	0.0015749542155207132
SMG6	0.006453075808599881	0.007537034396407693	0.006575300304108524	0.0083088767675330091	0.008957633375510364	2.0977923927214146e-4	0.022	0.029	2.9027299220972893e-4	NA
SMO	0.04347898419093994	0.010203132122377424	9.232429493355142e-6	0.011070129432193983	0.00491626895291594	0.014102893174769704	0.075	0.043	0.01213691978727398	NA
SMPD2	0.052688027135810056	0.07867425897099489	0.08782419343354134	0.17198496944820155	0.1560043201740304	0.08275239395148651	0.085	0.2	0.045411007952867864	0.06359224738604922
SMPD3	0.009120233870467134	2.0143263232106257e-4	0.01870815880927454	0.06055965411059536	0.06692818789222392	0.03863999136496462	0.071	0.0087	0.043046258302742856	0.0020477570531591193
SMPDL3B	0.014625169123201245	0.004964724144126144	0.010137137680637148	0.1311744061614498	0.003609114763119913	0.09069184677145437	0.0026	0.065	0.014302090211827604	0.001057172187899169
SMURF1	0.01784856763872763	0.02101504274983533	0.05667101756624838	0.06043021808715113	0.0966159123219707	0.0011848026705942132	0.12	0.13	0.039964803929393486	0.002058893798817645
SMURF2	3.092760617082325e-4	0.040213618942338596	0.03771207202996767	0.0010531871674362477	0.0017973898664258223	0.00660952517739168	0.0017	0.074	0.002555649812575931	2.1712820204824814e-4
SMYD2	0.005738224326430735	0.00510004371667923	0.03382826783099663	0.0015592244575164677	0.0046307217304539456	0.02297271907842746	0.099	0.03	NA	0.010611318291944397
SMYD3	0.0063028977760710035	0.02711387453525784	0.12906018057819374	0.0014754478832158643	0.044356176984474166	0.12378082838919156	0.081	0.088	0.023003716285335082	0.002757347761262329
